   PrimaryIndex TWOTIM@UNKNOWN; TVD@UNKNOWN;2 [   
                2 [A99451]      A99449]           
       Unitless              ms               m   
       764.0000       512.23096       515.28119 
       765.0000       512.36401       515.43359 
       766.0000       512.49689       515.58600 
       767.0000       512.62927       515.73840 
       768.0000       512.76123       515.89081 
       769.0000       512.89355       516.04321 
       770.0000       513.02728       516.19562 
       771.0000       513.16388       516.34802 
       772.0000       513.30267       516.50043 
       773.0000       513.44354       516.65277 
       774.0000       513.58704       516.80518 
       775.0000       513.73132       516.95758 
       776.0000       513.87592       517.10999 
       777.0000       514.02142       517.26239 
       778.0000       514.16620       517.41479 
       779.0000       514.30768       517.56720 
       780.0000       514.43921       517.71960 
       781.0000       514.55908       517.87201 
       782.0000       514.67120       518.02441 
       783.0000       514.77789       518.17682 
       784.0000       514.88104       518.32922 
       785.0000       514.98474       518.48163 
       786.0000       515.09064       518.63397 
       787.0000       515.20605       518.78638 
       788.0000       515.32837       518.93878 
       789.0000       515.45813       519.09119 
       790.0000       515.59711       519.24359 
